StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2025-09-04T10:00:00Z,N2EXMIDP,2025-09-04,23,0.00,0.000
2025-09-04T09:30:00Z,APXMIDP,2025-09-04,22,98.74,2319.850
2025-09-04T09:30:00Z,N2EXMIDP,2025-09-04,22,0.00,0.000
2025-09-04T09:00:00Z,APXMIDP,2025-09-04,21,102.02,2301.250
2025-09-04T09:00:00Z,N2EXMIDP,2025-09-04,21,0.00,0.000
2025-09-04T08:30:00Z,APXMIDP,2025-09-04,20,102.73,2466.700
2025-09-04T08:30:00Z,N2EXMIDP,2025-09-04,20,0.00,0.000
2025-09-04T08:00:00Z,APXMIDP,2025-09-04,19,103.16,2424.050
2025-09-04T08:00:00Z,N2EXMIDP,2025-09-04,19,0.00,0.000
2025-09-04T07:30:00Z,APXMIDP,2025-09-04,18,100.98,2389.850
2025-09-04T07:30:00Z,N2EXMIDP,2025-09-04,18,0.00,0.000
2025-09-04T07:00:00Z,APXMIDP,2025-09-04,17,96.82,2421.600
2025-09-04T07:00:00Z,N2EXMIDP,2025-09-04,17,0.00,0.000
2025-09-04T06:30:00Z,APXMIDP,2025-09-04,16,92.11,2858.900
2025-09-04T06:30:00Z,N2EXMIDP,2025-09-04,16,0.00,0.000
2025-09-04T06:00:00Z,APXMIDP,2025-09-04,15,88.64,2495.200
2025-09-04T06:00:00Z,N2EXMIDP,2025-09-04,15,0.00,0.000
2025-09-04T05:30:00Z,APXMIDP,2025-09-04,14,96.79,3154.050
2025-09-04T05:30:00Z,N2EXMIDP,2025-09-04,14,0.00,0.000
2025-09-04T05:00:00Z,APXMIDP,2025-09-04,13,96.92,2596.600
2025-09-04T05:00:00Z,N2EXMIDP,2025-09-04,13,0.00,0.000
2025-09-04T04:30:00Z,APXMIDP,2025-09-04,12,88.29,2284.750
2025-09-04T04:30:00Z,N2EXMIDP,2025-09-04,12,0.00,0.000
2025-09-04T04:00:00Z,APXMIDP,2025-09-04,11,84.96,2229.700
2025-09-04T04:00:00Z,N2EXMIDP,2025-09-04,11,0.00,0.000
2025-09-04T03:30:00Z,APXMIDP,2025-09-04,10,63.10,2310.500
2025-09-04T03:30:00Z,N2EXMIDP,2025-09-04,10,0.00,0.000
2025-09-04T03:00:00Z,APXMIDP,2025-09-04,9,65.51,2078.050
2025-09-04T03:00:00Z,N2EXMIDP,2025-09-04,9,0.00,0.000
2025-09-04T02:30:00Z,APXMIDP,2025-09-04,8,70.21,1986.350
2025-09-04T02:30:00Z,N2EXMIDP,2025-09-04,8,0.00,0.000
2025-09-04T02:00:00Z,APXMIDP,2025-09-04,7,67.92,2103.800
2025-09-04T02:00:00Z,N2EXMIDP,2025-09-04,7,0.00,0.000
2025-09-04T01:30:00Z,APXMIDP,2025-09-04,6,66.71,2357.300
2025-09-04T01:30:00Z,N2EXMIDP,2025-09-04,6,0.00,0.000
2025-09-04T01:00:00Z,APXMIDP,2025-09-04,5,64.44,2490.950
2025-09-04T01:00:00Z,N2EXMIDP,2025-09-04,5,0.00,0.000
2025-09-04T00:30:00Z,APXMIDP,2025-09-04,4,63.43,2208.850
2025-09-04T00:30:00Z,N2EXMIDP,2025-09-04,4,0.00,0.000
2025-09-04T00:00:00Z,APXMIDP,2025-09-04,3,61.16,2326.550
2025-09-04T00:00:00Z,N2EXMIDP,2025-09-04,3,0.00,0.000
2025-09-03T23:30:00Z,APXMIDP,2025-09-04,2,62.47,2626.750
2025-09-03T23:30:00Z,N2EXMIDP,2025-09-04,2,0.00,0.000
2025-09-03T23:00:00Z,APXMIDP,2025-09-04,1,65.33,2661.500
2025-09-03T23:00:00Z,N2EXMIDP,2025-09-04,1,0.00,0.000
2025-09-03T22:30:00Z,APXMIDP,2025-09-03,48,65.85,2637.850
2025-09-03T22:30:00Z,N2EXMIDP,2025-09-03,48,0.00,0.000
2025-09-03T22:00:00Z,APXMIDP,2025-09-03,47,76.32,2256.050
2025-09-03T22:00:00Z,N2EXMIDP,2025-09-03,47,0.00,0.000
2025-09-03T21:30:00Z,APXMIDP,2025-09-03,46,77.46,3241.650
2025-09-03T21:30:00Z,N2EXMIDP,2025-09-03,46,0.00,0.000
2025-09-03T21:00:00Z,APXMIDP,2025-09-03,45,78.70,3090.300
2025-09-03T21:00:00Z,N2EXMIDP,2025-09-03,45,0.00,0.000
2025-09-03T20:30:00Z,APXMIDP,2025-09-03,44,85.41,3148.800
2025-09-03T20:30:00Z,N2EXMIDP,2025-09-03,44,0.00,0.000
2025-09-03T20:00:00Z,APXMIDP,2025-09-03,43,91.44,3583.200
2025-09-03T20:00:00Z,N2EXMIDP,2025-09-03,43,0.00,0.000
2025-09-03T19:30:00Z,APXMIDP,2025-09-03,42,107.83,3438.650
2025-09-03T19:30:00Z,N2EXMIDP,2025-09-03,42,0.00,0.000
2025-09-03T19:00:00Z,APXMIDP,2025-09-03,41,112.76,3366.100
2025-09-03T19:00:00Z,N2EXMIDP,2025-09-03,41,0.00,0.000
2025-09-03T18:30:00Z,APXMIDP,2025-09-03,40,112.95,3431.500
2025-09-03T18:30:00Z,N2EXMIDP,2025-09-03,40,0.00,0.000
2025-09-03T18:00:00Z,APXMIDP,2025-09-03,39,109.10,3082.150
2025-09-03T18:00:00Z,N2EXMIDP,2025-09-03,39,0.00,0.000
2025-09-03T17:30:00Z,APXMIDP,2025-09-03,38,100.65,3882.500
2025-09-03T17:30:00Z,N2EXMIDP,2025-09-03,38,0.00,0.000
2025-09-03T17:00:00Z,APXMIDP,2025-09-03,37,98.08,3943.750
2025-09-03T17:00:00Z,N2EXMIDP,2025-09-03,37,0.00,0.000
2025-09-03T16:30:00Z,APXMIDP,2025-09-03,36,94.60,3804.200
2025-09-03T16:30:00Z,N2EXMIDP,2025-09-03,36,0.00,0.000
2025-09-03T16:00:00Z,APXMIDP,2025-09-03,35,90.78,3637.550
2025-09-03T16:00:00Z,N2EXMIDP,2025-09-03,35,0.00,0.000
2025-09-03T15:30:00Z,APXMIDP,2025-09-03,34,79.44,3811.700
2025-09-03T15:30:00Z,N2EXMIDP,2025-09-03,34,0.00,0.000
2025-09-03T15:00:00Z,APXMIDP,2025-09-03,33,74.02,3843.150
2025-09-03T15:00:00Z,N2EXMIDP,2025-09-03,33,0.00,0.000
2025-09-03T14:30:00Z,APXMIDP,2025-09-03,32,73.39,3547.050
2025-09-03T14:30:00Z,N2EXMIDP,2025-09-03,32,0.00,0.000
2025-09-03T14:00:00Z,APXMIDP,2025-09-03,31,73.71,4181.950
2025-09-03T14:00:00Z,N2EXMIDP,2025-09-03,31,0.00,0.000
2025-09-03T13:30:00Z,APXMIDP,2025-09-03,30,76.28,5032.300
2025-09-03T13:30:00Z,N2EXMIDP,2025-09-03,30,0.00,0.000
2025-09-03T13:00:00Z,APXMIDP,2025-09-03,29,76.58,4922.600
2025-09-03T13:00:00Z,N2EXMIDP,2025-09-03,29,0.00,0.000
2025-09-03T12:30:00Z,APXMIDP,2025-09-03,28,76.84,4855.550
2025-09-03T12:30:00Z,N2EXMIDP,2025-09-03,28,0.00,0.000
2025-09-03T12:00:00Z,APXMIDP,2025-09-03,27,77.96,5143.650
2025-09-03T12:00:00Z,N2EXMIDP,2025-09-03,27,0.00,0.000
2025-09-03T11:30:00Z,APXMIDP,2025-09-03,26,77.30,6005.200
2025-09-03T11:30:00Z,N2EXMIDP,2025-09-03,26,0.00,0.000
2025-09-03T11:00:00Z,APXMIDP,2025-09-03,25,81.19,4891.650
2025-09-03T11:00:00Z,N2EXMIDP,2025-09-03,25,0.00,0.000
2025-09-03T10:30:00Z,APXMIDP,2025-09-03,24,86.14,4599.600
2025-09-03T10:30:00Z,N2EXMIDP,2025-09-03,24,0.00,0.000
2025-09-03T10:00:00Z,APXMIDP,2025-09-03,23,94.23,4688.050
2025-09-03T10:00:00Z,N2EXMIDP,2025-09-03,23,0.00,0.000
2025-09-03T09:30:00Z,APXMIDP,2025-09-03,22,107.90,3998.000
2025-09-03T09:30:00Z,N2EXMIDP,2025-09-03,22,0.00,0.000
2025-09-03T09:00:00Z,APXMIDP,2025-09-03,21,115.14,3751.150
2025-09-03T09:00:00Z,N2EXMIDP,2025-09-03,21,0.00,0.000
2025-09-03T08:30:00Z,APXMIDP,2025-09-03,20,113.50,3433.350
2025-09-03T08:30:00Z,N2EXMIDP,2025-09-03,20,0.00,0.000
2025-09-03T08:00:00Z,APXMIDP,2025-09-03,19,108.69,3019.550
2025-09-03T08:00:00Z,N2EXMIDP,2025-09-03,19,0.00,0.000
2025-09-03T07:30:00Z,APXMIDP,2025-09-03,18,105.80,3411.700
2025-09-03T07:30:00Z,N2EXMIDP,2025-09-03,18,0.00,0.000
2025-09-03T07:00:00Z,APXMIDP,2025-09-03,17,105.77,3401.100
2025-09-03T07:00:00Z,N2EXMIDP,2025-09-03,17,0.00,0.000
2025-09-03T06:30:00Z,APXMIDP,2025-09-03,16,105.38,3565.800
2025-09-03T06:30:00Z,N2EXMIDP,2025-09-03,16,0.00,0.000
2025-09-03T06:00:00Z,APXMIDP,2025-09-03,15,101.06,3797.900
2025-09-03T06:00:00Z,N2EXMIDP,2025-09-03,15,0.00,0.000
2025-09-03T05:30:00Z,APXMIDP,2025-09-03,14,95.05,3873.500
2025-09-03T05:30:00Z,N2EXMIDP,2025-09-03,14,0.00,0.000
2025-09-03T05:00:00Z,APXMIDP,2025-09-03,13,93.27,3560.000
2025-09-03T05:00:00Z,N2EXMIDP,2025-09-03,13,0.00,0.000
2025-09-03T04:30:00Z,APXMIDP,2025-09-03,12,94.76,2932.700
2025-09-03T04:30:00Z,N2EXMIDP,2025-09-03,12,0.00,0.000
2025-09-03T04:00:00Z,APXMIDP,2025-09-03,11,90.51,2747.100
2025-09-03T04:00:00Z,N2EXMIDP,2025-09-03,11,0.00,0.000
2025-09-03T03:30:00Z,APXMIDP,2025-09-03,10,81.54,2066.050
2025-09-03T03:30:00Z,N2EXMIDP,2025-09-03,10,0.00,0.000
2025-09-03T03:00:00Z,APXMIDP,2025-09-03,9,80.17,1914.150
2025-09-03T03:00:00Z,N2EXMIDP,2025-09-03,9,0.00,0.000
2025-09-03T02:30:00Z,APXMIDP,2025-09-03,8,80.58,1576.050
2025-09-03T02:30:00Z,N2EXMIDP,2025-09-03,8,0.00,0.000
2025-09-03T02:00:00Z,APXMIDP,2025-09-03,7,81.38,1521.500
2025-09-03T02:00:00Z,N2EXMIDP,2025-09-03,7,0.00,0.000
2025-09-03T01:30:00Z,APXMIDP,2025-09-03,6,80.65,1595.950
2025-09-03T01:30:00Z,N2EXMIDP,2025-09-03,6,0.00,0.000
2025-09-03T01:00:00Z,APXMIDP,2025-09-03,5,83.45,1801.250
2025-09-03T01:00:00Z,N2EXMIDP,2025-09-03,5,0.00,0.000
2025-09-03T00:30:00Z,APXMIDP,2025-09-03,4,85.15,1419.000
2025-09-03T00:30:00Z,N2EXMIDP,2025-09-03,4,0.00,0.000
2025-09-03T00:00:00Z,APXMIDP,2025-09-03,3,89.28,1484.900
2025-09-03T00:00:00Z,N2EXMIDP,2025-09-03,3,0.00,0.000
2025-09-02T23:30:00Z,APXMIDP,2025-09-03,2,91.93,1647.900
2025-09-02T23:30:00Z,N2EXMIDP,2025-09-03,2,0.00,0.000
2025-09-02T23:00:00Z,APXMIDP,2025-09-03,1,89.74,1882.050
2025-09-02T23:00:00Z,N2EXMIDP,2025-09-03,1,0.00,0.000
2025-09-02T22:30:00Z,APXMIDP,2025-09-02,48,87.48,2218.000
2025-09-02T22:30:00Z,N2EXMIDP,2025-09-02,48,0.00,0.000
2025-09-02T22:00:00Z,APXMIDP,2025-09-02,47,75.34,1873.550
2025-09-02T22:00:00Z,N2EXMIDP,2025-09-02,47,0.00,0.000
2025-09-02T21:30:00Z,APXMIDP,2025-09-02,46,79.13,3045.800
2025-09-02T21:30:00Z,N2EXMIDP,2025-09-02,46,0.00,0.000
2025-09-02T21:00:00Z,APXMIDP,2025-09-02,45,80.13,3440.000
2025-09-02T21:00:00Z,N2EXMIDP,2025-09-02,45,0.00,0.000
2025-09-02T20:30:00Z,APXMIDP,2025-09-02,44,82.01,3196.350
2025-09-02T20:30:00Z,N2EXMIDP,2025-09-02,44,0.00,0.000
2025-09-02T20:00:00Z,APXMIDP,2025-09-02,43,84.61,2931.850
2025-09-02T20:00:00Z,N2EXMIDP,2025-09-02,43,0.00,0.000
2025-09-02T19:30:00Z,APXMIDP,2025-09-02,42,82.41,3076.550
2025-09-02T19:30:00Z,N2EXMIDP,2025-09-02,42,0.00,0.000
2025-09-02T19:00:00Z,APXMIDP,2025-09-02,41,85.42,3195.750
2025-09-02T19:00:00Z,N2EXMIDP,2025-09-02,41,0.00,0.000
2025-09-02T18:30:00Z,APXMIDP,2025-09-02,40,97.25,3433.850
2025-09-02T18:30:00Z,N2EXMIDP,2025-09-02,40,0.00,0.000
2025-09-02T18:00:00Z,APXMIDP,2025-09-02,39,101.78,3073.100
2025-09-02T18:00:00Z,N2EXMIDP,2025-09-02,39,0.00,0.000
2025-09-02T17:30:00Z,APXMIDP,2025-09-02,38,106.60,3395.550
2025-09-02T17:30:00Z,N2EXMIDP,2025-09-02,38,0.00,0.000
2025-09-02T17:00:00Z,APXMIDP,2025-09-02,37,107.06,3247.850
2025-09-02T17:00:00Z,N2EXMIDP,2025-09-02,37,0.00,0.000
2025-09-02T16:30:00Z,APXMIDP,2025-09-02,36,102.01,3514.550
2025-09-02T16:30:00Z,N2EXMIDP,2025-09-02,36,0.00,0.000
2025-09-02T16:00:00Z,APXMIDP,2025-09-02,35,104.57,3042.250
2025-09-02T16:00:00Z,N2EXMIDP,2025-09-02,35,0.00,0.000
2025-09-02T15:30:00Z,APXMIDP,2025-09-02,34,83.73,3742.250
2025-09-02T15:30:00Z,N2EXMIDP,2025-09-02,34,0.00,0.000
2025-09-02T15:00:00Z,APXMIDP,2025-09-02,33,81.77,3361.800
2025-09-02T15:00:00Z,N2EXMIDP,2025-09-02,33,0.00,0.000
2025-09-02T14:30:00Z,APXMIDP,2025-09-02,32,81.08,3466.150
2025-09-02T14:30:00Z,N2EXMIDP,2025-09-02,32,0.00,0.000
2025-09-02T14:00:00Z,APXMIDP,2025-09-02,31,84.83,3107.350
2025-09-02T14:00:00Z,N2EXMIDP,2025-09-02,31,0.00,0.000
2025-09-02T13:30:00Z,APXMIDP,2025-09-02,30,72.16,3433.100
2025-09-02T13:30:00Z,N2EXMIDP,2025-09-02,30,0.00,0.000
2025-09-02T13:00:00Z,APXMIDP,2025-09-02,29,66.51,3293.650
2025-09-02T13:00:00Z,N2EXMIDP,2025-09-02,29,0.00,0.000
2025-09-02T12:30:00Z,APXMIDP,2025-09-02,28,67.11,3359.300
2025-09-02T12:30:00Z,N2EXMIDP,2025-09-02,28,0.00,0.000
2025-09-02T12:00:00Z,APXMIDP,2025-09-02,27,68.79,3483.350
2025-09-02T12:00:00Z,N2EXMIDP,2025-09-02,27,0.00,0.000
2025-09-02T11:30:00Z,APXMIDP,2025-09-02,26,66.99,3441.200
2025-09-02T11:30:00Z,N2EXMIDP,2025-09-02,26,0.00,0.000
2025-09-02T11:00:00Z,APXMIDP,2025-09-02,25,68.27,3528.050
2025-09-02T11:00:00Z,N2EXMIDP,2025-09-02,25,0.00,0.000
2025-09-02T10:30:00Z,APXMIDP,2025-09-02,24,69.43,4475.750
2025-09-02T10:30:00Z,N2EXMIDP,2025-09-02,24,0.00,0.000
2025-09-02T10:00:00Z,APXMIDP,2025-09-02,23,66.84,3734.150
2025-09-02T10:00:00Z,N2EXMIDP,2025-09-02,23,0.00,0.000
2025-09-02T09:30:00Z,APXMIDP,2025-09-02,22,71.76,4182.450
2025-09-02T09:30:00Z,N2EXMIDP,2025-09-02,22,0.00,0.000
2025-09-02T09:00:00Z,APXMIDP,2025-09-02,21,64.11,3277.050
2025-09-02T09:00:00Z,N2EXMIDP,2025-09-02,21,0.00,0.000
2025-09-02T08:30:00Z,APXMIDP,2025-09-02,20,66.89,2887.500
2025-09-02T08:30:00Z,N2EXMIDP,2025-09-02,20,0.00,0.000
2025-09-02T08:00:00Z,APXMIDP,2025-09-02,19,75.00,3284.250
2025-09-02T08:00:00Z,N2EXMIDP,2025-09-02,19,0.00,0.000
2025-09-02T07:30:00Z,APXMIDP,2025-09-02,18,75.67,2600.550
2025-09-02T07:30:00Z,N2EXMIDP,2025-09-02,18,0.00,0.000
2025-09-02T07:00:00Z,APXMIDP,2025-09-02,17,83.01,2414.700
2025-09-02T07:00:00Z,N2EXMIDP,2025-09-02,17,0.00,0.000
2025-09-02T06:30:00Z,APXMIDP,2025-09-02,16,93.25,2951.100
2025-09-02T06:30:00Z,N2EXMIDP,2025-09-02,16,0.00,0.000
2025-09-02T06:00:00Z,APXMIDP,2025-09-02,15,90.38,2715.300
2025-09-02T06:00:00Z,N2EXMIDP,2025-09-02,15,0.00,0.000
2025-09-02T05:30:00Z,APXMIDP,2025-09-02,14,81.27,2886.650
2025-09-02T05:30:00Z,N2EXMIDP,2025-09-02,14,0.00,0.000
2025-09-02T05:00:00Z,APXMIDP,2025-09-02,13,74.43,2297.800
2025-09-02T05:00:00Z,N2EXMIDP,2025-09-02,13,0.00,0.000
2025-09-02T04:30:00Z,APXMIDP,2025-09-02,12,73.13,2064.650
2025-09-02T04:30:00Z,N2EXMIDP,2025-09-02,12,0.00,0.000
2025-09-02T04:00:00Z,APXMIDP,2025-09-02,11,83.15,1856.000
2025-09-02T04:00:00Z,N2EXMIDP,2025-09-02,11,0.00,0.000
2025-09-02T03:30:00Z,APXMIDP,2025-09-02,10,82.24,1785.150
2025-09-02T03:30:00Z,N2EXMIDP,2025-09-02,10,0.00,0.000
2025-09-02T03:00:00Z,APXMIDP,2025-09-02,9,82.55,1754.700
2025-09-02T03:00:00Z,N2EXMIDP,2025-09-02,9,0.00,0.000
2025-09-02T02:30:00Z,APXMIDP,2025-09-02,8,78.39,1953.400
2025-09-02T02:30:00Z,N2EXMIDP,2025-09-02,8,0.00,0.000
2025-09-02T02:00:00Z,APXMIDP,2025-09-02,7,80.76,1579.750
2025-09-02T02:00:00Z,N2EXMIDP,2025-09-02,7,0.00,0.000
2025-09-02T01:30:00Z,APXMIDP,2025-09-02,6,81.68,1972.650
2025-09-02T01:30:00Z,N2EXMIDP,2025-09-02,6,0.00,0.000
2025-09-02T01:00:00Z,APXMIDP,2025-09-02,5,80.95,1904.600
2025-09-02T01:00:00Z,N2EXMIDP,2025-09-02,5,0.00,0.000
2025-09-02T00:30:00Z,APXMIDP,2025-09-02,4,83.24,1801.550
2025-09-02T00:30:00Z,N2EXMIDP,2025-09-02,4,0.00,0.000
2025-09-02T00:00:00Z,APXMIDP,2025-09-02,3,80.59,1819.050
2025-09-02T00:00:00Z,N2EXMIDP,2025-09-02,3,0.00,0.000
2025-09-01T23:30:00Z,APXMIDP,2025-09-02,2,81.15,1674.850
2025-09-01T23:30:00Z,N2EXMIDP,2025-09-02,2,0.00,0.000
2025-09-01T23:00:00Z,APXMIDP,2025-09-02,1,77.97,1987.100
2025-09-01T23:00:00Z,N2EXMIDP,2025-09-02,1,0.00,0.000
2025-09-01T22:30:00Z,APXMIDP,2025-09-01,48,70.51,2025.600
2025-09-01T22:30:00Z,N2EXMIDP,2025-09-01,48,0.00,0.000
2025-09-01T22:00:00Z,APXMIDP,2025-09-01,47,68.28,1807.300
2025-09-01T22:00:00Z,N2EXMIDP,2025-09-01,47,0.00,0.000
2025-09-01T21:30:00Z,APXMIDP,2025-09-01,46,78.49,3002.300
2025-09-01T21:30:00Z,N2EXMIDP,2025-09-01,46,0.00,0.000
2025-09-01T21:00:00Z,APXMIDP,2025-09-01,45,84.77,2987.300
2025-09-01T21:00:00Z,N2EXMIDP,2025-09-01,45,0.00,0.000
2025-09-01T20:30:00Z,APXMIDP,2025-09-01,44,82.08,2998.350
2025-09-01T20:30:00Z,N2EXMIDP,2025-09-01,44,0.00,0.000
2025-09-01T20:00:00Z,APXMIDP,2025-09-01,43,86.79,3114.800
2025-09-01T20:00:00Z,N2EXMIDP,2025-09-01,43,0.00,0.000
2025-09-01T19:30:00Z,APXMIDP,2025-09-01,42,94.05,3442.950
2025-09-01T19:30:00Z,N2EXMIDP,2025-09-01,42,0.00,0.000
2025-09-01T19:00:00Z,APXMIDP,2025-09-01,41,95.16,3299.700
2025-09-01T19:00:00Z,N2EXMIDP,2025-09-01,41,0.00,0.000
2025-09-01T18:30:00Z,APXMIDP,2025-09-01,40,94.40,3635.350
2025-09-01T18:30:00Z,N2EXMIDP,2025-09-01,40,0.00,0.000
2025-09-01T18:00:00Z,APXMIDP,2025-09-01,39,94.68,3234.900
2025-09-01T18:00:00Z,N2EXMIDP,2025-09-01,39,0.00,0.000
2025-09-01T17:30:00Z,APXMIDP,2025-09-01,38,84.60,3164.250
2025-09-01T17:30:00Z,N2EXMIDP,2025-09-01,38,0.00,0.000
2025-09-01T17:00:00Z,APXMIDP,2025-09-01,37,83.64,3371.550
2025-09-01T17:00:00Z,N2EXMIDP,2025-09-01,37,0.00,0.000
2025-09-01T16:30:00Z,APXMIDP,2025-09-01,36,69.30,3372.450
2025-09-01T16:30:00Z,N2EXMIDP,2025-09-01,36,0.00,0.000
2025-09-01T16:00:00Z,APXMIDP,2025-09-01,35,54.44,3329.350
2025-09-01T16:00:00Z,N2EXMIDP,2025-09-01,35,0.00,0.000
2025-09-01T15:30:00Z,APXMIDP,2025-09-01,34,41.75,3473.750
2025-09-01T15:30:00Z,N2EXMIDP,2025-09-01,34,0.00,0.000
2025-09-01T15:00:00Z,APXMIDP,2025-09-01,33,35.46,3262.250
2025-09-01T15:00:00Z,N2EXMIDP,2025-09-01,33,0.00,0.000
2025-09-01T14:30:00Z,APXMIDP,2025-09-01,32,34.67,3415.950
2025-09-01T14:30:00Z,N2EXMIDP,2025-09-01,32,0.00,0.000
2025-09-01T14:00:00Z,APXMIDP,2025-09-01,31,29.07,3311.200
2025-09-01T14:00:00Z,N2EXMIDP,2025-09-01,31,0.00,0.000
2025-09-01T13:30:00Z,APXMIDP,2025-09-01,30,12.15,3605.000
2025-09-01T13:30:00Z,N2EXMIDP,2025-09-01,30,0.00,0.000
2025-09-01T13:00:00Z,APXMIDP,2025-09-01,29,5.74,3005.300
2025-09-01T13:00:00Z,N2EXMIDP,2025-09-01,29,0.00,0.000
2025-09-01T12:30:00Z,APXMIDP,2025-09-01,28,4.30,2962.900
2025-09-01T12:30:00Z,N2EXMIDP,2025-09-01,28,0.00,0.000
2025-09-01T12:00:00Z,APXMIDP,2025-09-01,27,6.65,2904.050
2025-09-01T12:00:00Z,N2EXMIDP,2025-09-01,27,0.00,0.000
2025-09-01T11:30:00Z,APXMIDP,2025-09-01,26,10.36,3210.350
2025-09-01T11:30:00Z,N2EXMIDP,2025-09-01,26,0.00,0.000
2025-09-01T11:00:00Z,APXMIDP,2025-09-01,25,11.81,3022.500
2025-09-01T11:00:00Z,N2EXMIDP,2025-09-01,25,0.00,0.000
2025-09-01T10:30:00Z,APXMIDP,2025-09-01,24,18.76,3545.250
2025-09-01T10:30:00Z,N2EXMIDP,2025-09-01,24,0.00,0.000
2025-09-01T10:00:00Z,APXMIDP,2025-09-01,23,18.98,3386.300
2025-09-01T10:00:00Z,N2EXMIDP,2025-09-01,23,0.00,0.000
2025-09-01T09:30:00Z,APXMIDP,2025-09-01,22,47.33,4374.700
2025-09-01T09:30:00Z,N2EXMIDP,2025-09-01,22,0.00,0.000
2025-09-01T09:00:00Z,APXMIDP,2025-09-01,21,55.71,4228.600
2025-09-01T09:00:00Z,N2EXMIDP,2025-09-01,21,0.00,0.000
2025-09-01T08:30:00Z,APXMIDP,2025-09-01,20,51.07,3152.650
2025-09-01T08:30:00Z,N2EXMIDP,2025-09-01,20,0.00,0.000
2025-09-01T08:00:00Z,APXMIDP,2025-09-01,19,63.77,3285.150
2025-09-01T08:00:00Z,N2EXMIDP,2025-09-01,19,0.00,0.000
2025-09-01T07:30:00Z,APXMIDP,2025-09-01,18,74.82,2740.000
2025-09-01T07:30:00Z,N2EXMIDP,2025-09-01,18,0.00,0.000
2025-09-01T07:00:00Z,APXMIDP,2025-09-01,17,79.92,2698.600
2025-09-01T07:00:00Z,N2EXMIDP,2025-09-01,17,0.00,0.000
2025-09-01T06:30:00Z,APXMIDP,2025-09-01,16,79.98,2840.650
2025-09-01T06:30:00Z,N2EXMIDP,2025-09-01,16,0.00,0.000
2025-09-01T06:00:00Z,APXMIDP,2025-09-01,15,80.11,2627.700
2025-09-01T06:00:00Z,N2EXMIDP,2025-09-01,15,0.00,0.000
2025-09-01T05:30:00Z,APXMIDP,2025-09-01,14,78.75,2148.850
2025-09-01T05:30:00Z,N2EXMIDP,2025-09-01,14,0.00,0.000
2025-09-01T05:00:00Z,APXMIDP,2025-09-01,13,65.94,2098.650
2025-09-01T05:00:00Z,N2EXMIDP,2025-09-01,13,0.00,0.000
2025-09-01T04:30:00Z,APXMIDP,2025-09-01,12,62.76,1940.950
2025-09-01T04:30:00Z,N2EXMIDP,2025-09-01,12,0.00,0.000
2025-09-01T04:00:00Z,APXMIDP,2025-09-01,11,54.01,2259.550
2025-09-01T04:00:00Z,N2EXMIDP,2025-09-01,11,0.00,0.000
2025-09-01T03:30:00Z,APXMIDP,2025-09-01,10,40.08,2216.350
2025-09-01T03:30:00Z,N2EXMIDP,2025-09-01,10,0.00,0.000
2025-09-01T03:00:00Z,APXMIDP,2025-09-01,9,32.59,2227.500
2025-09-01T03:00:00Z,N2EXMIDP,2025-09-01,9,0.00,0.000
2025-09-01T02:30:00Z,APXMIDP,2025-09-01,8,23.41,2049.150
2025-09-01T02:30:00Z,N2EXMIDP,2025-09-01,8,0.00,0.000
2025-09-01T02:00:00Z,APXMIDP,2025-09-01,7,19.14,1945.150
2025-09-01T02:00:00Z,N2EXMIDP,2025-09-01,7,0.00,0.000
2025-09-01T01:30:00Z,APXMIDP,2025-09-01,6,23.65,2362.700
2025-09-01T01:30:00Z,N2EXMIDP,2025-09-01,6,0.00,0.000
2025-09-01T01:00:00Z,APXMIDP,2025-09-01,5,24.89,2084.000
2025-09-01T01:00:00Z,N2EXMIDP,2025-09-01,5,0.00,0.000
2025-09-01T00:30:00Z,APXMIDP,2025-09-01,4,26.27,1829.550
2025-09-01T00:30:00Z,N2EXMIDP,2025-09-01,4,0.00,0.000
2025-09-01T00:00:00Z,APXMIDP,2025-09-01,3,26.93,1752.850
2025-09-01T00:00:00Z,N2EXMIDP,2025-09-01,3,0.00,0.000
2025-08-31T23:30:00Z,APXMIDP,2025-09-01,2,28.02,1560.600
2025-08-31T23:30:00Z,N2EXMIDP,2025-09-01,2,0.00,0.000
2025-08-31T23:00:00Z,APXMIDP,2025-09-01,1,35.65,1578.750
2025-08-31T23:00:00Z,N2EXMIDP,2025-09-01,1,0.00,0.000
