StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2024-12-06T12:00:00Z,N2EXMIDP,2024-12-06,25,0.00,0.000
2024-12-06T11:30:00Z,APXMIDP,2024-12-06,24,96.35,2536.900
2024-12-06T11:30:00Z,N2EXMIDP,2024-12-06,24,0.00,0.000
2024-12-06T11:00:00Z,APXMIDP,2024-12-06,23,89.72,2383.250
2024-12-06T11:00:00Z,N2EXMIDP,2024-12-06,23,0.00,0.000
2024-12-06T10:30:00Z,APXMIDP,2024-12-06,22,98.49,2800.850
2024-12-06T10:30:00Z,N2EXMIDP,2024-12-06,22,0.00,0.000
2024-12-06T10:00:00Z,APXMIDP,2024-12-06,21,93.60,2548.650
2024-12-06T10:00:00Z,N2EXMIDP,2024-12-06,21,0.00,0.000
2024-12-06T09:30:00Z,APXMIDP,2024-12-06,20,95.86,3170.500
2024-12-06T09:30:00Z,N2EXMIDP,2024-12-06,20,0.00,0.000
2024-12-06T09:00:00Z,APXMIDP,2024-12-06,19,90.66,2276.150
2024-12-06T09:00:00Z,N2EXMIDP,2024-12-06,19,0.00,0.000
2024-12-06T08:30:00Z,APXMIDP,2024-12-06,18,104.44,2968.450
2024-12-06T08:30:00Z,N2EXMIDP,2024-12-06,18,0.00,0.000
2024-12-06T08:00:00Z,APXMIDP,2024-12-06,17,104.85,2811.200
2024-12-06T08:00:00Z,N2EXMIDP,2024-12-06,17,0.00,0.000
2024-12-06T07:30:00Z,APXMIDP,2024-12-06,16,103.97,2775.450
2024-12-06T07:30:00Z,N2EXMIDP,2024-12-06,16,0.00,0.000
2024-12-06T07:00:00Z,APXMIDP,2024-12-06,15,97.62,2618.750
2024-12-06T07:00:00Z,N2EXMIDP,2024-12-06,15,0.00,0.000
2024-12-06T06:30:00Z,APXMIDP,2024-12-06,14,88.91,3536.700
2024-12-06T06:30:00Z,N2EXMIDP,2024-12-06,14,0.00,0.000
2024-12-06T06:00:00Z,APXMIDP,2024-12-06,13,74.38,2907.950
2024-12-06T06:00:00Z,N2EXMIDP,2024-12-06,13,0.00,0.000
2024-12-06T05:30:00Z,APXMIDP,2024-12-06,12,67.08,2814.150
2024-12-06T05:30:00Z,N2EXMIDP,2024-12-06,12,0.00,0.000
2024-12-06T05:00:00Z,APXMIDP,2024-12-06,11,48.00,2225.600
2024-12-06T05:00:00Z,N2EXMIDP,2024-12-06,11,0.00,0.000
2024-12-06T04:30:00Z,APXMIDP,2024-12-06,10,11.07,2191.950
2024-12-06T04:30:00Z,N2EXMIDP,2024-12-06,10,0.00,0.000
2024-12-06T04:00:00Z,APXMIDP,2024-12-06,9,7.98,1929.250
2024-12-06T04:00:00Z,N2EXMIDP,2024-12-06,9,0.00,0.000
2024-12-06T03:30:00Z,APXMIDP,2024-12-06,8,7.00,2021.800
2024-12-06T03:30:00Z,N2EXMIDP,2024-12-06,8,0.00,0.000
2024-12-06T03:00:00Z,APXMIDP,2024-12-06,7,7.00,1905.050
2024-12-06T03:00:00Z,N2EXMIDP,2024-12-06,7,0.00,0.000
2024-12-06T02:30:00Z,APXMIDP,2024-12-06,6,13.04,3071.700
2024-12-06T02:30:00Z,N2EXMIDP,2024-12-06,6,0.00,0.000
2024-12-06T02:00:00Z,APXMIDP,2024-12-06,5,16.01,3186.700
2024-12-06T02:00:00Z,N2EXMIDP,2024-12-06,5,0.00,0.000
2024-12-06T01:30:00Z,APXMIDP,2024-12-06,4,3.88,1862.050
2024-12-06T01:30:00Z,N2EXMIDP,2024-12-06,4,0.00,0.000
2024-12-06T01:00:00Z,APXMIDP,2024-12-06,3,1.56,1760.050
2024-12-06T01:00:00Z,N2EXMIDP,2024-12-06,3,0.00,0.000
2024-12-06T00:30:00Z,APXMIDP,2024-12-06,2,7.24,1473.200
2024-12-06T00:30:00Z,N2EXMIDP,2024-12-06,2,0.00,0.000
2024-12-06T00:00:00Z,APXMIDP,2024-12-06,1,2.98,1978.500
2024-12-06T00:00:00Z,N2EXMIDP,2024-12-06,1,0.00,0.000
2024-12-05T23:30:00Z,APXMIDP,2024-12-05,48,3.68,1790.400
2024-12-05T23:30:00Z,N2EXMIDP,2024-12-05,48,0.00,0.000
2024-12-05T23:00:00Z,APXMIDP,2024-12-05,47,13.46,1741.700
2024-12-05T23:00:00Z,N2EXMIDP,2024-12-05,47,0.00,0.000
2024-12-05T22:30:00Z,APXMIDP,2024-12-05,46,20.89,3449.850
2024-12-05T22:30:00Z,N2EXMIDP,2024-12-05,46,0.00,0.000
2024-12-05T22:00:00Z,APXMIDP,2024-12-05,45,36.82,3450.500
2024-12-05T22:00:00Z,N2EXMIDP,2024-12-05,45,0.00,0.000
2024-12-05T21:30:00Z,APXMIDP,2024-12-05,44,46.44,3719.750
2024-12-05T21:30:00Z,N2EXMIDP,2024-12-05,44,0.00,0.000
2024-12-05T21:00:00Z,APXMIDP,2024-12-05,43,63.97,3484.600
2024-12-05T21:00:00Z,N2EXMIDP,2024-12-05,43,0.00,0.000
2024-12-05T20:30:00Z,APXMIDP,2024-12-05,42,64.41,2819.400
2024-12-05T20:30:00Z,N2EXMIDP,2024-12-05,42,0.00,0.000
2024-12-05T20:00:00Z,APXMIDP,2024-12-05,41,78.23,2815.950
2024-12-05T20:00:00Z,N2EXMIDP,2024-12-05,41,0.00,0.000
2024-12-05T19:30:00Z,APXMIDP,2024-12-05,40,84.39,3150.450
2024-12-05T19:30:00Z,N2EXMIDP,2024-12-05,40,0.00,0.000
