StartTime,DataProvider,SettlementDate,SettlementPeriod,Price,Volume
2025-06-08T02:30:00Z,APXMIDP,2025-06-08,8,5.98,1670.750
2025-06-08T02:30:00Z,N2EXMIDP,2025-06-08,8,0.00,0.000
2025-06-08T02:00:00Z,APXMIDP,2025-06-08,7,11.55,1777.650
2025-06-08T02:00:00Z,N2EXMIDP,2025-06-08,7,0.00,0.000
2025-06-08T01:30:00Z,APXMIDP,2025-06-08,6,20.90,2168.050
2025-06-08T01:30:00Z,N2EXMIDP,2025-06-08,6,0.00,0.000
2025-06-08T01:00:00Z,APXMIDP,2025-06-08,5,34.87,2295.350
2025-06-08T01:00:00Z,N2EXMIDP,2025-06-08,5,0.00,0.000
2025-06-08T00:30:00Z,APXMIDP,2025-06-08,4,44.76,2048.350
2025-06-08T00:30:00Z,N2EXMIDP,2025-06-08,4,0.00,0.000
2025-06-08T00:00:00Z,APXMIDP,2025-06-08,3,65.47,1884.450
2025-06-08T00:00:00Z,N2EXMIDP,2025-06-08,3,0.00,0.000
2025-06-07T23:30:00Z,APXMIDP,2025-06-08,2,75.45,1536.650
2025-06-07T23:30:00Z,N2EXMIDP,2025-06-08,2,0.00,0.000
2025-06-07T23:00:00Z,APXMIDP,2025-06-08,1,80.64,1779.250
2025-06-07T23:00:00Z,N2EXMIDP,2025-06-08,1,0.00,0.000
2025-06-07T22:30:00Z,APXMIDP,2025-06-07,48,90.19,1577.600
2025-06-07T22:30:00Z,N2EXMIDP,2025-06-07,48,0.00,0.000
2025-06-07T22:00:00Z,APXMIDP,2025-06-07,47,94.97,1430.150
2025-06-07T22:00:00Z,N2EXMIDP,2025-06-07,47,0.00,0.000
2025-06-07T21:30:00Z,APXMIDP,2025-06-07,46,92.94,2840.450
2025-06-07T21:30:00Z,N2EXMIDP,2025-06-07,46,0.00,0.000
2025-06-07T21:00:00Z,APXMIDP,2025-06-07,45,102.36,2761.500
2025-06-07T21:00:00Z,N2EXMIDP,2025-06-07,45,0.00,0.000
2025-06-07T20:30:00Z,APXMIDP,2025-06-07,44,101.42,2935.250
2025-06-07T20:30:00Z,N2EXMIDP,2025-06-07,44,0.00,0.000
2025-06-07T20:00:00Z,APXMIDP,2025-06-07,43,103.21,3029.650
2025-06-07T20:00:00Z,N2EXMIDP,2025-06-07,43,0.00,0.000
2025-06-07T19:30:00Z,APXMIDP,2025-06-07,42,111.38,4063.550
2025-06-07T19:30:00Z,N2EXMIDP,2025-06-07,42,0.00,0.000
2025-06-07T19:00:00Z,APXMIDP,2025-06-07,41,110.62,4242.650
2025-06-07T19:00:00Z,N2EXMIDP,2025-06-07,41,0.00,0.000
2025-06-07T18:30:00Z,APXMIDP,2025-06-07,40,112.65,4261.600
2025-06-07T18:30:00Z,N2EXMIDP,2025-06-07,40,0.00,0.000
2025-06-07T18:00:00Z,APXMIDP,2025-06-07,39,113.10,4507.500
2025-06-07T18:00:00Z,N2EXMIDP,2025-06-07,39,0.00,0.000
2025-06-07T17:30:00Z,APXMIDP,2025-06-07,38,100.14,2805.350
2025-06-07T17:30:00Z,N2EXMIDP,2025-06-07,38,0.00,0.000
2025-06-07T17:00:00Z,APXMIDP,2025-06-07,37,100.16,2735.700
2025-06-07T17:00:00Z,N2EXMIDP,2025-06-07,37,0.00,0.000
2025-06-07T16:30:00Z,APXMIDP,2025-06-07,36,101.02,2545.150
2025-06-07T16:30:00Z,N2EXMIDP,2025-06-07,36,0.00,0.000
2025-06-07T16:00:00Z,APXMIDP,2025-06-07,35,100.66,2631.500
2025-06-07T16:00:00Z,N2EXMIDP,2025-06-07,35,0.00,0.000
2025-06-07T15:30:00Z,APXMIDP,2025-06-07,34,92.64,2855.600
2025-06-07T15:30:00Z,N2EXMIDP,2025-06-07,34,0.00,0.000
2025-06-07T15:00:00Z,APXMIDP,2025-06-07,33,90.83,2903.650
2025-06-07T15:00:00Z,N2EXMIDP,2025-06-07,33,0.00,0.000
2025-06-07T14:30:00Z,APXMIDP,2025-06-07,32,84.84,2609.450
2025-06-07T14:30:00Z,N2EXMIDP,2025-06-07,32,0.00,0.000
2025-06-07T14:00:00Z,APXMIDP,2025-06-07,31,78.68,3116.700
2025-06-07T14:00:00Z,N2EXMIDP,2025-06-07,31,0.00,0.000
2025-06-07T13:30:00Z,APXMIDP,2025-06-07,30,79.96,3045.800
2025-06-07T13:30:00Z,N2EXMIDP,2025-06-07,30,0.00,0.000
2025-06-07T13:00:00Z,APXMIDP,2025-06-07,29,80.74,3294.800
2025-06-07T13:00:00Z,N2EXMIDP,2025-06-07,29,0.00,0.000
2025-06-07T12:30:00Z,APXMIDP,2025-06-07,28,79.68,3426.550
2025-06-07T12:30:00Z,N2EXMIDP,2025-06-07,28,0.00,0.000
2025-06-07T12:00:00Z,APXMIDP,2025-06-07,27,78.94,3247.200
2025-06-07T12:00:00Z,N2EXMIDP,2025-06-07,27,0.00,0.000
2025-06-07T11:30:00Z,APXMIDP,2025-06-07,26,84.31,2531.700
2025-06-07T11:30:00Z,N2EXMIDP,2025-06-07,26,0.00,0.000
2025-06-07T11:00:00Z,APXMIDP,2025-06-07,25,90.17,2459.800
2025-06-07T11:00:00Z,N2EXMIDP,2025-06-07,25,0.00,0.000
2025-06-07T10:30:00Z,APXMIDP,2025-06-07,24,90.08,2519.900
2025-06-07T10:30:00Z,N2EXMIDP,2025-06-07,24,0.00,0.000
2025-06-07T10:00:00Z,APXMIDP,2025-06-07,23,90.90,2257.650
2025-06-07T10:00:00Z,N2EXMIDP,2025-06-07,23,0.00,0.000
2025-06-07T09:30:00Z,APXMIDP,2025-06-07,22,96.76,3146.900
2025-06-07T09:30:00Z,N2EXMIDP,2025-06-07,22,0.00,0.000
2025-06-07T09:00:00Z,APXMIDP,2025-06-07,21,96.31,3022.300
2025-06-07T09:00:00Z,N2EXMIDP,2025-06-07,21,0.00,0.000
2025-06-07T08:30:00Z,APXMIDP,2025-06-07,20,104.56,2778.200
2025-06-07T08:30:00Z,N2EXMIDP,2025-06-07,20,0.00,0.000
2025-06-07T08:00:00Z,APXMIDP,2025-06-07,19,109.20,2457.100
2025-06-07T08:00:00Z,N2EXMIDP,2025-06-07,19,0.00,0.000
2025-06-07T07:30:00Z,APXMIDP,2025-06-07,18,114.63,2670.850
2025-06-07T07:30:00Z,N2EXMIDP,2025-06-07,18,0.00,0.000
2025-06-07T07:00:00Z,APXMIDP,2025-06-07,17,114.15,2441.350
2025-06-07T07:00:00Z,N2EXMIDP,2025-06-07,17,0.00,0.000
2025-06-07T06:30:00Z,APXMIDP,2025-06-07,16,115.13,2512.450
2025-06-07T06:30:00Z,N2EXMIDP,2025-06-07,16,0.00,0.000
2025-06-07T06:00:00Z,APXMIDP,2025-06-07,15,112.22,2632.600
2025-06-07T06:00:00Z,N2EXMIDP,2025-06-07,15,0.00,0.000
2025-06-07T05:30:00Z,APXMIDP,2025-06-07,14,114.63,2263.000
2025-06-07T05:30:00Z,N2EXMIDP,2025-06-07,14,0.00,0.000
2025-06-07T05:00:00Z,APXMIDP,2025-06-07,13,114.36,1872.850
2025-06-07T05:00:00Z,N2EXMIDP,2025-06-07,13,0.00,0.000
2025-06-07T04:30:00Z,APXMIDP,2025-06-07,12,110.59,1733.450
2025-06-07T04:30:00Z,N2EXMIDP,2025-06-07,12,0.00,0.000
2025-06-07T04:00:00Z,APXMIDP,2025-06-07,11,108.08,1729.450
2025-06-07T04:00:00Z,N2EXMIDP,2025-06-07,11,0.00,0.000
2025-06-07T03:30:00Z,APXMIDP,2025-06-07,10,98.09,1926.850
2025-06-07T03:30:00Z,N2EXMIDP,2025-06-07,10,0.00,0.000
2025-06-07T03:00:00Z,APXMIDP,2025-06-07,9,96.95,1807.600
2025-06-07T03:00:00Z,N2EXMIDP,2025-06-07,9,0.00,0.000
2025-06-07T02:30:00Z,APXMIDP,2025-06-07,8,94.72,1672.450
2025-06-07T02:30:00Z,N2EXMIDP,2025-06-07,8,0.00,0.000
2025-06-07T02:00:00Z,APXMIDP,2025-06-07,7,95.32,1713.250
2025-06-07T02:00:00Z,N2EXMIDP,2025-06-07,7,0.00,0.000
2025-06-07T01:30:00Z,APXMIDP,2025-06-07,6,96.02,1739.750
2025-06-07T01:30:00Z,N2EXMIDP,2025-06-07,6,0.00,0.000
2025-06-07T01:00:00Z,APXMIDP,2025-06-07,5,103.08,1627.150
2025-06-07T01:00:00Z,N2EXMIDP,2025-06-07,5,0.00,0.000
2025-06-07T00:30:00Z,APXMIDP,2025-06-07,4,99.26,1859.450
2025-06-07T00:30:00Z,N2EXMIDP,2025-06-07,4,0.00,0.000
2025-06-07T00:00:00Z,APXMIDP,2025-06-07,3,95.84,1568.450
